game_id,title,developers,publishers
1567930,war tank combat,['FCgames15'],['FCgames15']
1567950,disco ball,['Laush Dmitriy Sergeevich'],['Laush Studio']
1567980,tachyon wars,['Fair Games'],['Fair Games']
1567990,the test of beauty | 小姐姐的考验,['GCN'],['GCN']
1567190,shores of plunder,['Snowchimp Interactive'],['Snowchimp Interactive']
1567200,the wolf,['Good Luck Games'],['Good Luck Games']
1567260,crowalt: traces of the lost colony - prologue,['Madcraft Studios'],['GrabTheGames']
1567270,castle survival,['Skull Box Games'],['Skull Box Games']
1567310,dark facets,['Oluin'],['Oluin']
1567370,just a game to test your lq,['woodya'],['woodya']
1567380,try to remember,"['Sergi Monreal Ibañez', 'Miquel Villalobos Verde', 'Carlos Diaz Muñoz', 'Kainaris Alzabaar']","['Sergi Monreal Ibañez', 'Miquel Villalobos Verde', 'Carlos Diaz Muñoz', 'Kainaris Alzabaar']"
1567400,yakyosho - terror and escape at school,['Kanashi Studio'],['Carlos Julián López García']
1567420,dinner with an owl,['BoringSuburbanDad'],['BoringSuburbanDad']
1567480,realtime mining simulator,['MazyGames'],['MazyGames']
1567490,alien death mob,['Pug Fugly Games'],['Thalamus Digital']
1567520,blackwind,['Drakkar Dev'],"['Blowfish Studios', 'Gamera Games']"
1566700,vr prison escape,['William at Oxford'],['William at Oxford']
1566740,prisoner 17,['A13'],['A13']
1566810,emerland solitaire 2 collector's edition,['Rainbow Games'],['Rainbow Games']
1566820,cooking trip new challenge,['GameOn Production'],['8floor']
1566830,magna graecia,['Avenbyte'],['Avenbyte']
1566840,eden's ritter 1:2 - priestess of pleasure,['Waffle'],['Shiravune']
1566870,the moon 2050™,['TM2050 dev'],['TM2050 dev']
1566880,sword art online last recollection,"['AQURIA Co., Ltd.']",['Bandai Namco Entertainment']
1566910,riddle girl,['SYNERGY'],['LOVE SYNERGY']
1566920,booble h,['Naughty Seagull'],['Naughty Seagull']
1566990,-a-,['Racing Bros'],['ANPA.US']
1567000,illwill,['Slava Bushuev'],['Slava Bushuev']
1567030,retail royale playtest,Unknown,
1567050,operation sexy sudoku,['Operation Sexy Sudoku'],['Operation Sexy Sudoku']
1567060,wild-9,['Sokpop Collective'],['Sokpop Collective']
1567080,furry sexytails,['Furlough Games'],['Furlough Games PBS']
1566220,terafall: survival,['Terafall: Survival'],['Terafall: Survival']
1566230,turn on all the lights,['Thedox Games'],['Thedox Games']
1566250,lighton: duo,['Waidy Andrade'],['Cronostase']
1566340,dark around you,['FlutterBeam'],['FlutterBeam']
1566350,re:kuroi,['ecoddr'],['Gotcha Gotcha Games']
1566360,gallantry,['Priory Games'],['Priory Games']
1566370,contrast tunnel,['INFINITE BRIDGE'],['INFINITE BRIDGE']
1566390,seed of the dead: sweet home,['TeamKRAMA'],['Eroge Japan']
1566410,touhou kouryudou ~ unconnected marketeers.,['上海アリス幻樂団'],"['Mediascape Co., Ltd.']"
1566430,aspen： uncanny home,['Molloy Studio'],['Molloy Studio']
1566450,setteeh,['MonsterAttack'],['MonsterAttack']
1566460,freyr's love,['Quince Games'],['Quince Studios']
1566490,loner,['LTZinc'],['Conglomerate 5']
1566500,strife: the expanse,['Falling Ash Games'],['Falling Ash Games']
1566510,maze workout - lost urban exit game - trials1,['Hypothesys_indie_Dev'],['Hypothesys']
1566540,new york rat simulator,['Firebug Games'],['Firebug Games']
1566550,a walk with my dog,['Nikodem Lokatelj'],['Nikodem Lokatelj']
1566560,ritual,['Valera Entertainment'],['Valera Entertainment']
1566570,retroninjacyberassassin,['An00bus'],['An00bus']
1566580,neocense,['Tired Tortoise Tribe'],['Tired Tortoise Tribe ']
1566610,the sand dunes,['Jonayne'],['Jonayne']
1566620,puzzletronics analog eletronics,['Naoka Games'],['Naoka Games']
1566670,attack of the karens,['Studio Primitive'],['Studio Primitive']
1566680,still model 3,['MCGame'],['MCGame']
1565720,to save humanity from virus,['Tomas Daugela'],['Tomas Daugela']
1565740,sea battle: annihilation,['LaxieStudios'],['LaxieStudios']
1565760,survival rpg alisa x desperate city,['Ankoya'],['Ankoya']
1565780,scaper dash,['OneRoad Studios'],['OneRoad Studios']
1565790,astro fighters 2178,['Paul Connor'],['Paul Connor']
1565800,tower attack,['ATD'],['ATD']
1565830,expert on domestication,['武汉渲美时光网络科技有限公司'],['武汉渲美时光网络科技有限公司']
1565840,puppetnetik - speedrun challenge,['Contraddiction Games'],['Contraddiction Games']
1565850,fluff labs,['Walter Kähm'],['Walter Kähm']
1565860,rotate to find the difference,['Meng Games'],['Meng Games']
1565870,fight for that ball,['Beardman Studios'],['Beardman Studios']
1565880,turbo shell,['Radioactive Dreams'],['Radioactive Dreams']
1565890,raceleague,['Oversteer Studios'],['Oversteer Studios']
1565900,space junk heroes,['Karl Bujak'],['CRAZY EYE MEDIA']
1565910,craftsman,['Boom Team'],['Sweet Games']
1565940,maya treasures,['Stas Paty9mkin'],['Piece Of Voxel']
1565970,flirtatious,['Lieon Games'],['Sinnera']
1565990,across the demon realm 2,['Choloco'],['Choloco']
1566050,gb rober,['MOKKOGRAD'],['MOKKOGRAD']
1566060,miss furry,"['빌리 헤링턴', 'Red Six Development']","['Red Six Publishing', 'Rain Fog']"
1566070,the radiants,['Rose Arcana Games'],['Rose Arcana Games']
1566090,malice & greed,['Xendra'],['Xendra']
1566120,russian drunken boxers,['Laush Dmitriy Segeevich'],['Laush Studio']
1566150,nox terrorem: lost souls,['Talented Foxes'],['Talented Foxes']
1566160,operation: harsh doorstop playtest,Unknown,
1565290,"survival horror #8,436",['Lickbeans Interactive'],['Lickbeans Interactive']
1565430,hentai royale,['Boom Team'],['Boom Team']
1565440,timeless dual,['Luis Avila'],['Luis Avila']
1565450,stern,['Tlylaxu'],['Tlylaxu']
1565500,somewhere in a clay nowhere,['Louie Waynward'],['Louie Waynward']
1565530,避雨2🌧,['黑之翅膀'],['黑之翅膀']
1565580,mini island: spring,['MACKINN7'],['MACKINN7']
1565610,rilla shotgun,['Burnt Tomato Studio'],['Burnt Tomato Studio']
1565630,doge to the moon,['The Wilburnness'],['The Wilburnness']
1565650,pokitaire,['Mad Data'],['HH-Games']
1565660,s.p.a.t.,['DeadGrass Games'],['DeadGrass Games']
1565670,five nations,['SilverForge'],['SilverForge']
1565680,the dark prophecy,['Start Warp'],
1565710,dragon's bane,['Struggle Bus Games LLC'],['Struggle Bus Games LLC']
1564790,submachine: legacy,['Mateusz Skutnik'],['Mateusz Skutnik']
1564830,jixxaw,['Lieon Games'],['Sinnera']
1564840,dreams of adventure,['Farting Rainbow Production'],['Farting Rainbow Production']
1564900,crixus: life of free gladiator,['WASEKU'],['WASEKU']
1564450,the gorcs' forge,['Overaction Game Studio'],['Overaction Game Studio']
1564520,star pilot,['Star Pilot Games'],['Star Pilot Games']
1564920,shots fired in the dark forest,['FreeAnimals_Software'],['Conglomerate 5']
1564930,angry space bees,['FreeAnimals_Software'],['Conglomerate 5']
1564940,a strange city,['Dnovel'],['My Way Games']
1564950,two legs,['FreeAnimals_Software'],[' Conglomerate 5']
1564970,雪糕猫,['勇敢的小喵喵'],['勇敢的小喵喵']
1564980,diego: mission red tomato,['Two Hands'],['Conglomerate 5']
1565020,tableau vivant,['Unseelie Count'],['Ulrike Donovan']
1565030,wind of shuriken,['Gamenergy studio'],['Gamenergy studio']
1565060,revenants: spirit & mind,['LuminEye Limited'],['LuminEye Limited']
1565080,femboys of the phalanx,['owlyboi'],['owlyboi']
1565110,临   第一部分“假作真”篇,['团购规划局'],['团购规划局']
1565130,gotc: siege on the lightorder citadel,['Maad Vector Studios'],['Maad Vector Studios']
1565150,maya's dice,"['Jonah Gaynor', 'Snippy Nguyen']",['Loose Knot Games']
1565180,insanium,"['Conan McPhee', 'Joe Assi']",['Catsmeat Studios']
1565200,road flash,['Tamashii'],['Tamashii']
1565210,buildest,['Arkhipov Pavel'],['MAYO Games']
1565220,gamer girls (18+),['Pirates Of The Digital Sea'],['Pirates Of The Digital Sea']
1565240,skillsworn,['Confer Studios'],['Confer Studios']
1565250,rising spire,['LFB Studios'],['LFB Studios']
1564280,augury,['Azure'],['Azure']
1564310,materials vr,"['Zhili Luo', 'André Schleife']",['André Schleife']
1564350,bot loop,['Blindsoft'],['Blindsoft']
1564400,symbol sudoku,['Powerline Games'],['Powerline Games']
1564550,mini words: polyglot,['Mens Sana Interactive'],['Mens Sana Interactive']
1564560,island farmer - jigsaw puzzle,['Mens Sana Interactive'],['Mens Sana Interactive']
1564580,nevertales: faryon collector's edition,['Mad Head Games'],['Big Fish Games']
1564590,easy quiz,['Octillion Entertainment'],['Octillion Entertainment']
1564620,dungeonman,['Dungeonman Studios'],['Dungeonman Studios']
1564630,find girl | 发现女孩,['Old Driver Studio'],['Old Driver Studio']
1564660,bongo arena,['Da Bongo Studio'],['Da Bongo Studio']
1564670,合成大西瓜 | big watermelon,['韦渡文化网络有限公司'],['韦渡文化网络有限公司']
1564690,cherry blossom fleet,['Far East military Co.'],['Far East military Co.']
1564700,house cleaning survival,['SUNSOFT'],['SUNSOFT']
1564720,先民的遗迹relics of ancestors,['Clock in dream'],['Clock in dream']
1564760,"bro, where's my head???",['Airem'],['Airem']
1563870,lesson learned,['MadGamesmith'],['Gaming Factory']
1563940,atlantica europe,"['VALOFE', 'NEXON']",['VALOFE']
1563950,머준이의 사건파일 ~쌍둥이 저택의 비밀~,"['Sandbox Network, Inc.']","['Sandbox Network, Inc.']"
1563970,surviving west,['Nemo Studios'],['Nemo Studios']
1564010,closed hands,['PASSENGER'],['PASSENGER']
1564020,the dark,['Light Arc Studio Ltd'],['Light Arc Studio Ltd']
1564040,lake playtest,Unknown,
1564080,add,['Petrov Yuriy'],['Petrov Yuriy']
1564090,landlord of the woods,['Madison Karrh'],['Madison Karrh']
1564100,synth drift,['NanningsGames'],['NanningsGames']
1564110,beside myself,['ASK_GAMES'],['ASK_GAMES']
1564130,adam the storyteller,['Maciej Pacuszka'],['Maciej Pacuszka']
1564140,白玉的幻梦 dream of hakugyokurou,['16air'],['16air']
1564150,lost in blindness,['Unseen Interactive'],['Unseen Interactive']
1564190,legacy bites,['Chocolate Ship Games'],['Chocolate Ship Games']
1564220,q.u.b.e. 10th anniversary,['Toxic Games'],['Toxic Games']
1564230,raze 2070,['SIENTURE'],['SIENTURE']
1564240,gob,['Terrence Donnelly'],['Peek']
1563360,slayer cat,['Ducktail Games'],['Ducktail Games']
1563380,cpt.balloney - painful days at home,['SchlawutzCo extreme gaming'],['SchlawutzCo extreme gaming']
1563410,ascension to bheaven,['Indie_frenk'],['Indie_frenk']
1563420,crazy christmas,['Anemona Games'],['Anemona Games']
1563460,star salvager,['A-Game Studios'],['A-Game Studios']
1563490,doggone hungry,"['Dana Speiser', 'Kristin Mays', 'Ina Tomecek', 'Cassidy Elem', 'William Alexander Berryhill', 'Carson Hall', 'Paige Collins']",['SCAD Games Studio']
1563520,galaxy drift,['JustusGames'],['JustusGames']
1563530,dracula frames,['Caio Flavio'],['Caio Flavio']
1563550,childhood fears,['Montgomery Ferguson'],['Monty Monster Studios']
1563700,当火车鸣笛三秒,['蒐藏馆工作室'],['MedusasGame']
1563710,cybergrid: tower defense,['Rania Rizki Arinta'],['Rania Rizki Arinta']
1563720,captain coffer 2d,['Oobeye Masterminds'],['Oobeye Masterminds']
1563730,witching hour,['Vincent Lade'],['Vincent Lade']
1563760,monster girl dungeon,['Sclavus'],['Sclavus']
1563770,new yankee: under the genie's thumb,['Alawar Casual'],['Alawar Casual']
1563780,bok-bok: a chicken dating sim,['TheDollarGameStore'],['TheDollarGameStore']
1563820,inside my mind,['FreeAnimals_Software'],['Dnovel']
1563830,battle cat vs treacherous mice,['FreeAnimals_Software'],['Conglomerate 5']
1563840,蚂蚁模拟器（ant simulator）,['doger的游戏小屋'],['doger的游戏小屋']
1563850,diy my lady,['William at Oxford'],['William at Oxford']
1563860,christmas stories: the gift of the magi collector's edition,['Elephant Games'],['Big Fish Games']
1562860,distancing,"['Jan Place Jakobsen', 'Kristoffer Juel Friis', 'Jonas Skjønnemann', 'Ignacy Grabowski']","['Jan Place Jakobsen', 'Kristoffer Juel Friis', 'Jonas Skjønnemann', 'Ignacy Grabowski']"
1562870,mind rite,['Albino Studio'],['Albino Studio']
1562880,ponk's jam,['Jamie Rowley'],['Ponk Games']
1562910,makoto wakaido’s case files trilogy deluxe,['Hakababunko'],['room6']
1562830,wake out of twilight,['Dogma Games'],['Dogma Games']
1562920,7 years from now,['fumi'],['room6']
1562930,world for two,['Seventh rank'],"['room6', 'yokaze']"
1562940,the legend of heroes: hajimari no kiseki,['Nihon Falcom'],['Clouded Leopard Entertainment']
1562970,hyperspace : andy's adventure,['Eşref Çağatay Güven'],['Eşref Çağatay Güven']
1563010,bunny's ban,['ShortStackStudio'],['ShortStackStudio']
1563030,dangerous lands,['Laush Dmitriy Sergeevich'],['Laush Studio']
1563070,outside the box,['The Poundry'],"['Hardblush Interactive', 'Circle Jerk(s)']"
1563100,nightmare survival,['INFINITE BRIDGE'],['INFINITE BRIDGE']
1563110,boom faster,['Crocodile and cactus'],['Crocodile and cactus']
1563130,superpower 3,['GolemLabs'],['THQ Nordic']
1563150,cataplexy,['12seven'],['Diada Novels']
1563160,lust for darkness vr,['Iron VR'],"['Movie Games S.A.', 'Iron VR']"
1563170,kitchen island vr,['VR Buddy Games'],['VR Buddy Games']
1563180,internet cafe simulator 2,['Cheesecake Dev'],['Cheesecake Dev']
1563210,nitrojet,['Ice Fruit Games'],['Ice Fruit Games']
1563310,you you n music,['yugamesplay'],['yugamesplay']
1563320,sleep tight,['Bearfoxbear'],['Bearfoxbear']
1563340,the most boring game ever,['Virtual Sky Interactive'],['Virtual Sky Interactive']
1562340,traxworld,"['Tim Kirkhope', 'Artavazd Manukyan']",['ENHANCE3D']
1562400,sprite sequence chapter 1,['Small is Beautiful Studio inc.'],['Small is Beautiful Studio inc.']
1562420,forewarned,['Dreambyte Games'],['Dreambyte Games']
1562440,sunsensim™,['studeii'],['studeii.us']
1562450,dysterra playtest,Unknown,
1562470,rurizakura,['CANDY VIOLET'],['Mikantea']
1562510,falnarion tactics: oathbreaker,['Team Syukino'],['Team Syukino']
1562550,little monkeys eat bananas,['Amendment 2 Studios'],['Amendment 2 Studios']
1562580,traverse the void playtest,Unknown,
1562700,sanabi,['WONDER POTION'],['NEOWIZ']
1562740,helix,"['Cosmo Corner', 'coco3908']",['Cosmo Corner']
1562760,音符之光传说,['好几万个脑洞'],['好几万个脑洞']
1562800,photographer,['中年修仙'],['Aged Immortals']
1561850,sefir: mafia story,['Septime Studios'],['Septime Studios']
1561860,marble muse arcade,['Shiny Snail LLC'],['Shiny Snail LLC']
1561870,falco axe,['FALCO Software'],['kovalevviktor']
1561880,hell's gate - slide puzzle,['Jeferson Dias'],['Jeferson Dias']
1561890,recursive ruin,['Bit Rot'],['Iceberg Interactive']
1561910,凯尔文 - kelvin and the chateau,['Forgotten'],['Forgotten']
1561920,rosemary's fate life worth living,"['Game The Same', 'The Midworld']",['Game The Same']
1561970,young world,['ZIWord Soft'],['ZIWord Soft']
1561980,paintball war 2,['ShadowWolf Games'],['ShadowWolf Games']
1561990,r.t.o. tales of the dark lands - deluxe edition,['Animas Games'],['Animas Games']
1562020,abyss of neptune,"['Abyssmal Games', 'Synodic Arc']",['Synodic Arc']
1562060,dotstrike,['MagicFoxG'],['MagicFoxG']
1562120,set café,['PepperGhost'],['PepperGhost']
1562150,hive p v. s,['Spelmakare Jens Nilsson AB'],['Spelmakare Jens Nilsson AB']
1562230,entity researchers,['Newbuild-C'],['Newbuild-C']
1562240,toothy history,['NL Studio'],['HandMade Games']
1562260,camping simulator: the squad,['CubeCube Sports Ltd.'],['CubeCube Sports Ltd.']
1562270,small town robot,['Brandon Weeks'],['Brandon Weeks']
1561370,citor3 sex villa vr adult xxx game,['Citor3'],['Citor3']
1561390,starstruck,"['Taylor Cochrane', '36?']",['Taylor Cochrane Music']
1561430,urban mage,['LogLog Games'],['LogLog Games']
1561470,world of stalkers,['FragZonaGame'],['FragZonaGame']
1561480,duty in the forest,['Softwaves'],['Softwaves Dist.']
1561500,子非猫,['东极互娱网络科技有限公司'],['东极互娱网络科技有限公司']
1561520,extended stay,['Hearts Club'],['Hearts Club']
1561530,project:solace,['hrok'],['hrok']
1561560,deadly daycare vr,['Little Chair'],['Little Chair']
1561590,修仙重生记,['kk'],['kk']
1561600,coeus plan,['Golden Dragon Studio'],[' Golden Dragon Studio']
1561610,sweep,['TwoGen Software'],['TwoGen Software']
1561660,the lightbringer,['Rock Square Thunder'],['Zordix Publishing']
1561670,dominating the skies,['Swipe claw games'],['Swipe claw games']
1561720,wisdom,['Radix Motion Inc.'],['Truffle Co.']
1561750,mission in snowdriftland - snowlogue,['tons of bits'],['tons of bits']
1561780,zombie friday,['Nocturnis9'],['Nocturnis9']
1561800,rough kuts: night of the living dead,['ROUGH KUTS'],['ROUGH KUTS']
1560850,piozila,['Mena Mena Games'],['Mena Mena Games']
1560860,necromancer : winter,['LEEDONGLEE'],['LEEDONGLEE']
1560880,automatrons - tower defense,['Cold Mass Digital Entertainment'],['Cold Mass Digital Entertainment']
1560890,morkredd prøve (demo),['Hyper Games'],['Aspyr']
1560940,puzzle & chess,['Beni Games'],['Beni Games']
1560970,islandville: a new home,['Best Friend Games'],['Best Friend Games']
1561010,space ape,['nonPareil Institute'],['nonPareil Institute']
1561020,island domination,['Softwaves'],['Softwaves Dist.']
1561040,diluvian winds,['Alambik Studio'],"['Goblinz Publishing', 'IndieArk']"
1561060,love colors: paint with friends,['Vixa Games'],['Vixa Games']
1561090,sweet dreams alex,['Clarity Games'],['Kasedo Games']
1561100,another warfare,['Duxomnia'],['Duxomnia']
1561340,berserk boy,['BerserkBoy Games'],['BerserkBoy Games']
1561350,gladia,['Whoisthis'],['Whoisthis']
1560330,utopos,['Jani Penttinen'],['Utopos Games']
1560390,archer master,['red small workshop'],['red small workshop']
1560400,重叠·前夜谭：猫与少女,['顽童计划'],['顽童计划']
1560420,syglass view,"['IstoVisio, Inc']","['IstoVisio, Inc']"
1560450,the sequence [2],['[OneManBand]'],[' [OneManBand]']
1560480,huckleberry fields forever,['Enoznal LLC'],['Enoznal LLC']
1560510,hardcop 2,['me'],['myself']
1560530,vr boxing master,['William at Oxford'],['William at Oxford']
1560540,little moneybags,['Dreamo Tech.'],"['VieweR Technology Co., Limited']"
1560560,村庄-the village,['橙光游戏'],['橙光游戏']
1560580,lineart jigsaw puzzle - erotica valentines,['EGC Games'],['EGC Games']
1560590,reality's reverse side,['CupcakeTime Team'],['Phoenix_co']
1560640,ninja lexx,['Aleksandr Kolesnyk'],['Laush Studio']
