record_id,age,gender,occupation,years_gaming,daily_gaming_hours,genre,primary_game,gaming_platform,monthly_spend,academic_performance,gpa,work_productivity,face_to_face_social_hours_weekly,social_isolation,exercise_hours_weekly,sleep_hours,sleep_quality,sleep_disruption,eye_strain,back_neck_pain,physical_pain,weight_change_kg,mood_state,mood_swings,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,gaming_addiction_risk_level,addiction_severity,hours_bin,title,game_id
GD0850,21,Female,Student,11,6.1,Strategy,sid meier's civilization vi,PC,102.56,Poor,3.62,8.0,9.4,4,5.1,6.4,Very Poor,Never,False,True,True,1.9,Irritable,Often,False,True,False,Moderate,1,3-6h,sid meier's civilization vi,335482.0
GD0850,21,Female,Student,11,6.1,Strategy,sid meier's civilization vi,PC,102.56,Poor,3.62,8.0,9.4,4,5.1,6.4,Very Poor,Never,False,True,True,1.9,Irritable,Often,False,True,False,Moderate,1,3-6h,sid meier's civilization vi,336792.0
GD0851,23,Male,Professional,5,7.1,MOBA,league of legends,Multi-platform,89.72,Average,,5.0,4.5,4,6.4,3.7,Good,Never,True,False,True,0.6,Euphoric,Never,True,True,False,High,2,6-9h,,N/A
GD0852,15,Female,Student,1,4.1,RPG,skyrim,Multi-platform,47.0,Excellent,2.62,,9.5,3,9.6,6.2,Fair,Rarely,False,False,False,1.0,Anxious,Never,False,False,False,Low,0,3-6h,skyrim,2435.0
GD0853,23,Female,Professional,12,4.5,MMO,final fantasy xiv online,Console,40.72,Average,,9.0,7.4,3,7.1,5.7,Very Poor,Often,True,False,True,0.4,Restless,Sometimes,False,False,False,Low,0,3-6h,final fantasy xiv online,39210.0
GD0854,21,Other,Student,3,5.2,RPG,cyberpunk 2077,Multi-platform,27.48,Average,3.62,6.0,8.5,3,6.8,5.9,Poor,Rarely,True,False,True,1.3,Anxious,Daily,False,False,False,Low,0,3-6h,cyberpunk 2077,1091500.0
GD0854,21,Other,Student,3,5.2,RPG,cyberpunk 2077,Multi-platform,27.48,Average,3.62,6.0,8.5,3,6.8,5.9,Poor,Rarely,True,False,True,1.3,Anxious,Daily,False,False,False,Low,0,3-6h,cyberpunk 2077,487113.0
GD0854,21,Other,Student,3,5.2,RPG,cyberpunk 2077,Multi-platform,27.48,Average,3.62,6.0,8.5,3,6.8,5.9,Poor,Rarely,True,False,True,1.3,Anxious,Daily,False,False,False,Low,0,3-6h,cyberpunk 2077,421702.0
GD0854,21,Other,Student,3,5.2,RPG,cyberpunk 2077,Multi-platform,27.48,Average,3.62,6.0,8.5,3,6.8,5.9,Poor,Rarely,True,False,True,1.3,Anxious,Daily,False,False,False,Low,0,3-6h,cyberpunk 2077,421362.0
GD0855,18,Male,Student,2,2.3,Strategy,starcraft ii,Multi-platform,40.47,Excellent,3.38,,13.8,1,10.8,7.9,Good,Rarely,False,False,False,0.6,Euphoric,Daily,False,False,False,Low,0,0-3h,,N/A
GD0856,26,Other,Professional,9,9.1,MOBA,dota 2,Mobile,413.14,Below Average,,9.0,3.2,6,6.7,5.7,Poor,Never,True,False,True,0.9,Depressed,Never,False,False,False,Moderate,0,6-9h,dota 2,570.0
GD0857,18,Male,Student,3,8.2,MMO,world of warcraft,Console,75.11,Below Average,3.83,,2.6,8,6.1,5.2,Very Poor,Never,True,False,True,0.7,Irritable,Rarely,False,True,True,High,2,6-9h,,N/A
GD0858,20,Male,Student,1,4.5,MMO,final fantasy xiv online,Console,25.62,Good,2.23,6.0,10.6,4,6.2,6.6,Fair,Often,True,False,True,0.1,Restless,Often,False,False,False,Low,0,3-6h,final fantasy xiv online,39210.0
GD0859,30,Male,Professional,16,6.3,Battle Royale,fortnite,Console,90.63,Excellent,,1.0,8.8,3,5.1,6.5,Good,Rarely,True,False,True,0.3,Angry,Sometimes,False,True,False,Moderate,1,3-6h,fortnite,18141.0
GD0859,30,Male,Professional,16,6.3,Battle Royale,fortnite,Console,90.63,Excellent,,1.0,8.8,3,5.1,6.5,Good,Rarely,True,False,True,0.3,Angry,Sometimes,False,True,False,Moderate,1,3-6h,fortnite,417808.0
GD0859,30,Male,Professional,16,6.3,Battle Royale,fortnite,Console,90.63,Excellent,,1.0,8.8,3,5.1,6.5,Good,Rarely,True,False,True,0.3,Angry,Sometimes,False,True,False,Moderate,1,3-6h,fortnite,18167.0
GD0859,30,Male,Professional,16,6.3,Battle Royale,fortnite,Console,90.63,Excellent,,1.0,8.8,3,5.1,6.5,Good,Rarely,True,False,True,0.3,Angry,Sometimes,False,True,False,Moderate,1,3-6h,fortnite,18204.0
GD0860,24,Female,Professional,10,6.1,MMO,elder scrolls online,PC,49.79,Below Average,,1.0,10.4,4,5.4,5.9,Fair,Sometimes,True,False,True,2.7,Depressed,Often,False,False,False,Low,0,3-6h,,N/A
GD0861,20,Male,Student,8,8.1,Mobile Games,clash of clans,Console,84.8,Failing,3.11,3.0,8.0,6,6.2,3.3,Fair,Always,False,False,False,0.3,Euphoric,Sometimes,True,True,True,Severe,3,6-9h,,N/A
GD0862,23,Female,Professional,13,5.6,Mobile Games,pubg mobile,Console,98.62,Below Average,,5.0,9.9,4,5.2,5.2,Fair,Never,False,True,True,1.7,Normal,Never,False,True,False,Moderate,1,3-6h,,N/A
GD0863,19,Male,Student,3,0.6,MOBA,mobile legends,Console,20.33,Average,3.18,1.0,13.2,2,8.9,7.8,Fair,Always,False,False,False,0.0,Restless,Sometimes,False,False,False,Low,0,0-3h,,N/A
GD0864,19,Male,Student,4,6.6,MOBA,league of legends,PC,60.38,Below Average,2.36,3.0,6.9,5,6.7,6.0,Very Poor,Sometimes,True,False,True,1.8,Normal,Rarely,True,False,False,Moderate,1,6-9h,,N/A
GD0865,18,Male,Student,8,8.0,Mobile Games,pubg mobile,Mobile,14.54,Below Average,3.0,,3.5,5,5.3,4.5,Fair,Often,True,True,True,3.1,Irritable,Sometimes,True,True,False,High,2,6-9h,,N/A
GD0866,19,Male,Student,1,14.7,Mobile Games,genshin impact,Multi-platform,178.29,Below Average,2.28,5.0,0.0,10,1.3,3.5,Poor,Never,True,True,True,2.1,Withdrawn,Often,False,True,False,High,1,12h+,genshin impact,410617.0
GD0866,19,Male,Student,1,14.7,Mobile Games,genshin impact,Multi-platform,178.29,Below Average,2.28,5.0,0.0,10,1.3,3.5,Poor,Never,True,True,True,2.1,Withdrawn,Often,False,True,False,High,1,12h+,genshin impact,437991.0
GD0866,19,Male,Student,1,14.7,Mobile Games,genshin impact,Multi-platform,178.29,Below Average,2.28,5.0,0.0,10,1.3,3.5,Poor,Never,True,True,True,2.1,Withdrawn,Often,False,True,False,High,1,12h+,genshin impact,410618.0
GD0866,19,Male,Student,1,14.7,Mobile Games,genshin impact,Multi-platform,178.29,Below Average,2.28,5.0,0.0,10,1.3,3.5,Poor,Never,True,True,True,2.1,Withdrawn,Often,False,True,False,High,1,12h+,genshin impact,748280.0
GD0867,23,Female,Professional,8,8.2,Battle Royale,apex legends,Console,140.71,Below Average,,5.0,8.4,5,5.7,5.0,Fair,Often,True,False,True,2.7,Restless,Rarely,True,True,True,Severe,3,6-9h,apex legends,176538.0
GD0867,23,Female,Professional,8,8.2,Battle Royale,apex legends,Console,140.71,Below Average,,5.0,8.4,5,5.7,5.0,Fair,Often,True,False,True,2.7,Restless,Rarely,True,True,True,Severe,3,6-9h,apex legends,495480.0
GD0867,23,Female,Professional,8,8.2,Battle Royale,apex legends,Console,140.71,Below Average,,5.0,8.4,5,5.7,5.0,Fair,Often,True,False,True,2.7,Restless,Rarely,True,True,True,Severe,3,6-9h,apex legends,176537.0
GD0868,19,Female,Student,5,4.3,Mobile Games,candy crush,Console,24.27,Below Average,3.87,3.0,8.3,2,8.5,6.3,Fair,Rarely,False,False,False,0.2,Irritable,Daily,False,False,False,Low,0,3-6h,,N/A
GD0869,14,Male,Student,4,3.8,FPS,counter-strike: global offensive,Console,26.0,Below Average,1.12,,8.9,2,9.3,6.3,Poor,Sometimes,False,False,False,0.6,Angry,Never,False,False,False,Low,0,3-6h,counter-strike: global offensive,3468.0
GD0870,17,Male,Student,6,5.8,Mobile Games,genshin impact,Multi-platform,10.29,Average,1.49,,5.8,4,6.8,6.4,Good,Always,True,True,True,3.1,Euphoric,Often,False,False,False,Low,0,3-6h,genshin impact,410617.0
GD0870,17,Male,Student,6,5.8,Mobile Games,genshin impact,Multi-platform,10.29,Average,1.49,,5.8,4,6.8,6.4,Good,Always,True,True,True,3.1,Euphoric,Often,False,False,False,Low,0,3-6h,genshin impact,437991.0
GD0870,17,Male,Student,6,5.8,Mobile Games,genshin impact,Multi-platform,10.29,Average,1.49,,5.8,4,6.8,6.4,Good,Always,True,True,True,3.1,Euphoric,Often,False,False,False,Low,0,3-6h,genshin impact,410618.0
GD0870,17,Male,Student,6,5.8,Mobile Games,genshin impact,Multi-platform,10.29,Average,1.49,,5.8,4,6.8,6.4,Good,Always,True,True,True,3.1,Euphoric,Often,False,False,False,Low,0,3-6h,genshin impact,748280.0
GD0871,13,Male,Student,3,2.9,MOBA,mobile legends,Multi-platform,36.0,Good,2.27,,9.8,2,9.1,8.5,Fair,Sometimes,False,False,False,0.7,Euphoric,Daily,False,False,False,Low,0,0-3h,,N/A
GD0872,14,Male,Student,4,4.9,Battle Royale,warzone,Mobile,128.35,Excellent,1.78,,7.9,3,7.1,6.1,Poor,Often,True,False,True,0.4,Normal,Sometimes,False,False,False,Low,0,3-6h,warzone,712230.0
GD0872,14,Male,Student,4,4.9,Battle Royale,warzone,Mobile,128.35,Excellent,1.78,,7.9,3,7.1,6.1,Poor,Often,True,False,True,0.4,Normal,Sometimes,False,False,False,Low,0,3-6h,warzone,2298160.0
GD0873,17,Male,Student,3,6.7,Battle Royale,pubg,PC,10.6,Below Average,2.99,,6.2,4,7.5,3.4,Good,Rarely,True,False,True,2.7,Withdrawn,Never,True,False,False,Moderate,1,6-9h,,N/A
GD0874,25,Female,Professional,13,9.5,Battle Royale,fortnite,PC,204.58,Below Average,,1.0,1.9,7,5.5,4.7,Poor,Sometimes,False,False,False,1.1,Angry,Daily,True,False,True,Severe,2,9-12h,fortnite,18141.0
GD0874,25,Female,Professional,13,9.5,Battle Royale,fortnite,PC,204.58,Below Average,,1.0,1.9,7,5.5,4.7,Poor,Sometimes,False,False,False,1.1,Angry,Daily,True,False,True,Severe,2,9-12h,fortnite,417808.0
GD0874,25,Female,Professional,13,9.5,Battle Royale,fortnite,PC,204.58,Below Average,,1.0,1.9,7,5.5,4.7,Poor,Sometimes,False,False,False,1.1,Angry,Daily,True,False,True,Severe,2,9-12h,fortnite,18167.0
GD0874,25,Female,Professional,13,9.5,Battle Royale,fortnite,PC,204.58,Below Average,,1.0,1.9,7,5.5,4.7,Poor,Sometimes,False,False,False,1.1,Angry,Daily,True,False,True,Severe,2,9-12h,fortnite,18204.0
GD0875,15,Male,Student,2,5.7,MMO,world of warcraft,PC,30.98,Below Average,2.59,,7.1,4,6.5,6.0,Poor,Often,False,True,True,1.6,Withdrawn,Never,False,False,False,Low,0,3-6h,,N/A
GD0876,20,Male,Student,2,7.1,FPS,overwatch,Mobile,78.44,Failing,2.85,7.0,6.6,4,6.6,4.2,Fair,Always,False,True,True,1.1,Depressed,Daily,True,True,False,High,2,6-9h,,N/A
GD0877,27,Female,Professional,12,7.5,Mobile Games,pubg mobile,Multi-platform,143.89,Average,,3.0,4.4,5,6.4,3.4,Poor,Often,True,True,True,0.2,Irritable,Sometimes,False,True,False,Moderate,1,6-9h,,N/A
GD0878,22,Female,Student,1,4.9,RPG,elden ring,Multi-platform,85.49,Average,1.42,3.0,11.6,2,9.0,6.9,Fair,Rarely,True,False,True,1.0,Normal,Sometimes,False,False,False,Low,0,3-6h,elden ring,1245620.0
GD0878,22,Female,Student,1,4.9,RPG,elden ring,Multi-platform,85.49,Average,1.42,3.0,11.6,2,9.0,6.9,Fair,Rarely,True,False,True,1.0,Normal,Sometimes,False,False,False,Low,0,3-6h,elden ring,489212.0
GD0879,20,Female,Student,6,5.0,Battle Royale,fortnite,PC,48.66,Average,1.85,1.0,9.3,3,8.2,5.9,Poor,Never,True,False,True,0.7,Anxious,Daily,False,False,False,Low,0,3-6h,fortnite,18141.0
GD0879,20,Female,Student,6,5.0,Battle Royale,fortnite,PC,48.66,Average,1.85,1.0,9.3,3,8.2,5.9,Poor,Never,True,False,True,0.7,Anxious,Daily,False,False,False,Low,0,3-6h,fortnite,417808.0
GD0879,20,Female,Student,6,5.0,Battle Royale,fortnite,PC,48.66,Average,1.85,1.0,9.3,3,8.2,5.9,Poor,Never,True,False,True,0.7,Anxious,Daily,False,False,False,Low,0,3-6h,fortnite,18167.0
GD0879,20,Female,Student,6,5.0,Battle Royale,fortnite,PC,48.66,Average,1.85,1.0,9.3,3,8.2,5.9,Poor,Never,True,False,True,0.7,Anxious,Daily,False,False,False,Low,0,3-6h,fortnite,18204.0
GD0880,18,Female,Student,5,2.0,Mobile Games,candy crush,PC,14.51,Good,3.34,,13.0,1,8.2,8.5,Fair,Sometimes,False,False,False,0.6,Euphoric,Often,False,False,False,Low,0,0-3h,,N/A
GD0881,17,Male,Student,7,5.8,MMO,world of warcraft,Mobile,40.86,Average,2.9,,8.0,5,7.5,5.8,Fair,Rarely,True,True,True,0.7,Restless,Daily,False,True,False,Moderate,1,3-6h,,N/A
GD0882,19,Male,Student,3,4.9,MMO,world of warcraft,PC,104.88,Average,1.5,1.0,8.8,5,7.2,6.6,Fair,Often,True,False,True,1.1,Euphoric,Sometimes,False,False,False,Low,0,3-6h,,N/A
GD0883,25,Female,Professional,1,1.9,Strategy,starcraft ii,Multi-platform,19.61,Good,,3.0,13.4,1,7.5,8.5,Good,Always,False,False,False,1.2,Depressed,Never,False,False,False,Low,0,0-3h,,N/A
GD0884,25,Female,Professional,1,4.9,MOBA,dota 2,Console,109.21,Good,,10.0,7.5,5,6.3,6.9,Poor,Always,False,False,False,2.1,Angry,Sometimes,False,False,False,Low,0,3-6h,dota 2,570.0
GD0885,21,Male,Student,8,2.6,MMO,elder scrolls online,Multi-platform,35.73,Good,2.22,4.0,13.6,1,7.8,7.2,Fair,Often,False,False,False,1.4,Normal,Rarely,False,False,False,Low,0,0-3h,,N/A
GD0886,17,Male,Student,6,1.0,Strategy,sid meier's civilization vi,PC,42.85,Poor,3.18,,15.7,1,11.3,8.2,Good,Sometimes,False,False,False,0.4,Excited,Rarely,False,False,False,Low,0,0-3h,sid meier's civilization vi,335483.0
GD0886,17,Male,Student,6,1.0,Strategy,sid meier's civilization vi,PC,42.85,Poor,3.18,,15.7,1,11.3,8.2,Good,Sometimes,False,False,False,0.4,Excited,Rarely,False,False,False,Low,0,0-3h,sid meier's civilization vi,335482.0
GD0886,17,Male,Student,6,1.0,Strategy,sid meier's civilization vi,PC,42.85,Poor,3.18,,15.7,1,11.3,8.2,Good,Sometimes,False,False,False,0.4,Excited,Rarely,False,False,False,Low,0,0-3h,sid meier's civilization vi,336792.0
GD0887,19,Female,Student,1,3.9,Mobile Games,genshin impact,PC,29.14,Below Average,3.15,7.0,9.4,1,6.3,5.9,Poor,Always,False,False,False,0.1,Depressed,Daily,False,False,False,Low,0,3-6h,genshin impact,410617.0
GD0887,19,Female,Student,1,3.9,Mobile Games,genshin impact,PC,29.14,Below Average,3.15,7.0,9.4,1,6.3,5.9,Poor,Always,False,False,False,0.1,Depressed,Daily,False,False,False,Low,0,3-6h,genshin impact,437991.0
GD0887,19,Female,Student,1,3.9,Mobile Games,genshin impact,PC,29.14,Below Average,3.15,7.0,9.4,1,6.3,5.9,Poor,Always,False,False,False,0.1,Depressed,Daily,False,False,False,Low,0,3-6h,genshin impact,410618.0
GD0887,19,Female,Student,1,3.9,Mobile Games,genshin impact,PC,29.14,Below Average,3.15,7.0,9.4,1,6.3,5.9,Poor,Always,False,False,False,0.1,Depressed,Daily,False,False,False,Low,0,3-6h,genshin impact,748280.0
GD0888,19,Male,Student,7,6.4,MMO,world of warcraft,Console,126.52,Average,1.88,10.0,8.0,4,6.0,5.6,Fair,Never,True,True,True,1.3,Depressed,Often,False,True,False,Moderate,1,6-9h,,N/A
GD0889,15,Female,Student,5,9.5,Strategy,sid meier's civilization vi,Console,133.69,Good,1.61,,2.9,6,4.7,4.4,Poor,Rarely,True,True,True,2.9,Irritable,Never,False,False,False,Moderate,0,9-12h,sid meier's civilization vi,335483.0
GD0889,15,Female,Student,5,9.5,Strategy,sid meier's civilization vi,Console,133.69,Good,1.61,,2.9,6,4.7,4.4,Poor,Rarely,True,True,True,2.9,Irritable,Never,False,False,False,Moderate,0,9-12h,sid meier's civilization vi,335482.0
GD0889,15,Female,Student,5,9.5,Strategy,sid meier's civilization vi,Console,133.69,Good,1.61,,2.9,6,4.7,4.4,Poor,Rarely,True,True,True,2.9,Irritable,Never,False,False,False,Moderate,0,9-12h,sid meier's civilization vi,336792.0
GD0890,20,Other,Student,9,7.4,Strategy,sid meier's civilization vi,Console,101.34,Below Average,2.55,1.0,5.2,4,6.8,5.6,Insomnia,Never,True,True,True,1.1,Angry,Sometimes,True,True,False,High,2,6-9h,sid meier's civilization vi,335483.0
GD0890,20,Other,Student,9,7.4,Strategy,sid meier's civilization vi,Console,101.34,Below Average,2.55,1.0,5.2,4,6.8,5.6,Insomnia,Never,True,True,True,1.1,Angry,Sometimes,True,True,False,High,2,6-9h,sid meier's civilization vi,335482.0
GD0890,20,Other,Student,9,7.4,Strategy,sid meier's civilization vi,Console,101.34,Below Average,2.55,1.0,5.2,4,6.8,5.6,Insomnia,Never,True,True,True,1.1,Angry,Sometimes,True,True,False,High,2,6-9h,sid meier's civilization vi,336792.0
GD0891,25,Female,Professional,4,6.1,Battle Royale,apex legends,PC,67.49,Excellent,,7.0,8.1,5,5.6,6.4,Fair,Rarely,True,False,True,3.3,Restless,Often,False,False,False,Low,0,3-6h,apex legends,176538.0
GD0891,25,Female,Professional,4,6.1,Battle Royale,apex legends,PC,67.49,Excellent,,7.0,8.1,5,5.6,6.4,Fair,Rarely,True,False,True,3.3,Restless,Often,False,False,False,Low,0,3-6h,apex legends,495480.0
GD0891,25,Female,Professional,4,6.1,Battle Royale,apex legends,PC,67.49,Excellent,,7.0,8.1,5,5.6,6.4,Fair,Rarely,True,False,True,3.3,Restless,Often,False,False,False,Low,0,3-6h,apex legends,176537.0
GD0892,28,Male,Professional,18,5.4,Strategy,age of empires,Mobile,49.34,Good,,2.0,11.2,6,8.3,6.4,Poor,Rarely,False,False,False,1.2,Irritable,Never,False,False,False,Low,0,3-6h,,N/A
GD0893,17,Male,Student,4,7.2,Strategy,sid meier's civilization vi,PC,59.25,Poor,1.4,,4.4,3,6.2,4.6,Very Poor,Rarely,False,False,False,3.1,Anxious,Often,True,False,False,Moderate,1,6-9h,sid meier's civilization vi,335483.0
GD0893,17,Male,Student,4,7.2,Strategy,sid meier's civilization vi,PC,59.25,Poor,1.4,,4.4,3,6.2,4.6,Very Poor,Rarely,False,False,False,3.1,Anxious,Often,True,False,False,Moderate,1,6-9h,sid meier's civilization vi,335482.0
GD0893,17,Male,Student,4,7.2,Strategy,sid meier's civilization vi,PC,59.25,Poor,1.4,,4.4,3,6.2,4.6,Very Poor,Rarely,False,False,False,3.1,Anxious,Often,True,False,False,Moderate,1,6-9h,sid meier's civilization vi,336792.0
GD0894,21,Male,Student,9,1.7,MMO,world of warcraft,Mobile,0.8,Below Average,1.44,9.0,13.7,1,8.8,8.3,Poor,Rarely,False,False,False,0.1,Normal,Rarely,False,False,False,Low,0,0-3h,,N/A
GD0895,20,Male,Student,7,9.5,FPS,call of duty,PC,72.16,Poor,2.79,2.0,2.5,6,7.5,5.4,Poor,Always,True,False,True,2.3,Anxious,Daily,False,True,True,Severe,2,9-12h,,N/A
GD0896,30,Male,Professional,19,14.7,FPS,call of duty,Console,380.97,Failing,,5.0,0.0,10,2.4,4.2,Poor,Sometimes,False,True,True,5.0,Angry,Daily,False,True,True,Severe,2,12h+,,N/A
GD0897,22,Other,Student,3,5.8,MOBA,mobile legends,Console,114.03,Good,1.13,9.0,9.7,4,7.7,6.5,Fair,Never,True,False,True,1.2,Withdrawn,Sometimes,False,True,False,Moderate,1,3-6h,,N/A
GD0898,24,Male,Professional,12,1.9,Strategy,sid meier's civilization vi,Mobile,5.62,Good,,6.0,13.5,2,10.9,7.2,Good,Often,False,False,False,0.1,Normal,Rarely,False,False,False,Low,0,0-3h,sid meier's civilization vi,335483.0
GD0898,24,Male,Professional,12,1.9,Strategy,sid meier's civilization vi,Mobile,5.62,Good,,6.0,13.5,2,10.9,7.2,Good,Often,False,False,False,0.1,Normal,Rarely,False,False,False,Low,0,0-3h,sid meier's civilization vi,335482.0
GD0898,24,Male,Professional,12,1.9,Strategy,sid meier's civilization vi,Mobile,5.62,Good,,6.0,13.5,2,10.9,7.2,Good,Often,False,False,False,0.1,Normal,Rarely,False,False,False,Low,0,0-3h,sid meier's civilization vi,336792.0
GD0899,22,Male,Student,5,4.3,Mobile Games,candy crush,Multi-platform,33.26,Excellent,2.47,9.0,12.5,1,7.9,5.2,Good,Sometimes,False,False,False,1.2,Normal,Daily,False,False,False,Low,0,3-6h,,N/A
GD0900,15,Male,Student,5,6.6,RPG,elden ring,Console,92.99,Failing,1.3,,7.6,4,5.9,4.1,Poor,Never,True,False,True,3.7,Anxious,Sometimes,False,True,False,Moderate,1,6-9h,elden ring,1245620.0
GD0900,15,Male,Student,5,6.6,RPG,elden ring,Console,92.99,Failing,1.3,,7.6,4,5.9,4.1,Poor,Never,True,False,True,3.7,Anxious,Sometimes,False,True,False,Moderate,1,6-9h,elden ring,489212.0
GD0901,21,Male,Student,5,6.3,MMO,final fantasy xiv online,PC,14.97,Good,2.01,6.0,5.3,3,7.0,5.1,Poor,Always,True,True,True,1.6,Irritable,Sometimes,False,True,False,Moderate,1,3-6h,final fantasy xiv online,39210.0
GD0902,17,Male,Student,5,2.8,Mobile Games,genshin impact,PC,49.53,Good,3.36,,10.5,2,10.2,7.2,Good,Rarely,False,False,False,0.6,Euphoric,Sometimes,False,False,False,Low,0,0-3h,genshin impact,410617.0
GD0902,17,Male,Student,5,2.8,Mobile Games,genshin impact,PC,49.53,Good,3.36,,10.5,2,10.2,7.2,Good,Rarely,False,False,False,0.6,Euphoric,Sometimes,False,False,False,Low,0,0-3h,genshin impact,437991.0
GD0902,17,Male,Student,5,2.8,Mobile Games,genshin impact,PC,49.53,Good,3.36,,10.5,2,10.2,7.2,Good,Rarely,False,False,False,0.6,Euphoric,Sometimes,False,False,False,Low,0,0-3h,genshin impact,410618.0
GD0902,17,Male,Student,5,2.8,Mobile Games,genshin impact,PC,49.53,Good,3.36,,10.5,2,10.2,7.2,Good,Rarely,False,False,False,0.6,Euphoric,Sometimes,False,False,False,Low,0,0-3h,genshin impact,748280.0
GD0903,15,Male,Student,3,8.1,MOBA,dota 2,Multi-platform,60.41,Average,2.72,,6.6,4,6.4,4.9,Very Poor,Often,True,False,True,1.2,Angry,Daily,False,True,True,High,2,6-9h,dota 2,570.0
GD0904,27,Male,Professional,2,6.6,Mobile Games,candy crush,Console,59.86,Poor,,6.0,3.8,5,6.1,5.1,Poor,Sometimes,True,False,True,2.5,Anxious,Rarely,True,False,False,Moderate,1,6-9h,,N/A
GD0905,21,Female,Student,10,5.8,MOBA,league of legends,Multi-platform,107.95,Average,3.39,9.0,6.2,3,5.8,6.2,Good,Rarely,True,True,True,4.4,Depressed,Often,False,True,False,Moderate,1,3-6h,,N/A
GD0906,19,Male,Student,4,1.9,FPS,call of duty,Multi-platform,16.99,Excellent,1.69,9.0,10.2,2,10.5,7.6,Good,Sometimes,False,False,False,0.5,Normal,Rarely,False,False,False,Low,0,0-3h,,N/A
GD0907,24,Female,Professional,13,4.3,MOBA,dota 2,Console,33.21,Excellent,,6.0,9.7,1,6.1,6.9,Good,Always,False,False,False,0.9,Anxious,Daily,False,False,False,Low,0,3-6h,dota 2,570.0
GD0908,20,Male,Student,7,5.4,MMO,elder scrolls online,PC,69.06,Excellent,2.08,8.0,8.9,3,8.6,6.9,Very Poor,Sometimes,True,False,True,0.1,Euphoric,Sometimes,False,False,False,Low,0,3-6h,,N/A
GD0909,18,Male,Student,3,12.0,Mobile Games,pubg mobile,Multi-platform,405.19,Poor,3.02,,2.2,7,2.4,5.8,Very Poor,Rarely,True,False,True,2.2,Restless,Daily,False,True,True,Severe,2,9-12h,,N/A
GD0910,19,Male,Student,9,8.8,MMO,final fantasy xiv online,PC,456.77,Below Average,3.73,10.0,1.6,6,6.5,3.5,Insomnia,Sometimes,True,False,True,2.1,Irritable,Sometimes,True,False,True,Severe,2,6-9h,final fantasy xiv online,39210.0
GD0911,20,Other,Student,8,3.9,RPG,elden ring,Multi-platform,45.92,Average,3.63,1.0,11.6,2,6.5,6.8,Poor,Sometimes,False,False,False,0.9,Irritable,Rarely,False,False,False,Low,0,3-6h,elden ring,1245620.0
GD0911,20,Other,Student,8,3.9,RPG,elden ring,Multi-platform,45.92,Average,3.63,1.0,11.6,2,6.5,6.8,Poor,Sometimes,False,False,False,0.9,Irritable,Rarely,False,False,False,Low,0,3-6h,elden ring,489212.0
GD0912,21,Male,Student,9,11.6,RPG,cyberpunk 2077,Multi-platform,131.29,Failing,2.96,8.0,3.1,8,4.1,3.7,Poor,Never,True,False,True,3.2,Angry,Sometimes,False,True,False,High,1,9-12h,cyberpunk 2077,1091500.0
GD0912,21,Male,Student,9,11.6,RPG,cyberpunk 2077,Multi-platform,131.29,Failing,2.96,8.0,3.1,8,4.1,3.7,Poor,Never,True,False,True,3.2,Angry,Sometimes,False,True,False,High,1,9-12h,cyberpunk 2077,487113.0
GD0912,21,Male,Student,9,11.6,RPG,cyberpunk 2077,Multi-platform,131.29,Failing,2.96,8.0,3.1,8,4.1,3.7,Poor,Never,True,False,True,3.2,Angry,Sometimes,False,True,False,High,1,9-12h,cyberpunk 2077,421702.0
GD0912,21,Male,Student,9,11.6,RPG,cyberpunk 2077,Multi-platform,131.29,Failing,2.96,8.0,3.1,8,4.1,3.7,Poor,Never,True,False,True,3.2,Angry,Sometimes,False,True,False,High,1,9-12h,cyberpunk 2077,421362.0
GD0913,28,Male,Professional,18,5.2,FPS,call of duty,PC,12.79,Good,,2.0,9.8,3,8.2,5.3,Good,Often,True,False,True,2.7,Irritable,Daily,False,False,False,Low,0,3-6h,,N/A
GD0914,19,Male,Student,3,4.1,FPS,counter-strike: global offensive,Mobile,1.99,Good,3.98,9.0,7.7,3,6.1,5.2,Fair,Sometimes,False,False,False,2.8,Anxious,Never,False,False,False,Low,0,3-6h,counter-strike: global offensive,3468.0
